BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance(km),streetType,ElectricityProp,NaturalGasProp,SteamProp,OtherEnergyProp,Imp_NumberofFloors
SPS-District K-12,K-12 School,SOUTHEAST,1989,1.0,0,51672,K-12 School,None,0.0,None,0.0,97.0,1436510.375,20.3,6.110707434462027,avenue,0.8447714831158111,0.15522825583490826,0.0,2.6104928062214655e-07,3
Nonresidential COS,Medical Office,SOUTHEAST,1990,1.0,11082,27270,Medical Office,Office,7505.0,None,0.0,36.0,2108861.75,14.7,6.196983853489435,avenue,0.9999996443579101,0.0,0.0,3.556420898619836e-07,2
Nonresidential COS,Mixed Use Property,SOUTHEAST,1995,1.0,0,28425,Fitness Center/Health Club/Gym,Other - Recreation,12824.0,Office,1479.0,,2133797.75,57.25,6.527462566190331,avenue,0.5695502303346228,0.4304498868273715,0.0,-1.1716199438301966e-07,1
NonResidential,Other,NORTH,2009,1.0,0,35115,Automobile Dealership,None,0.0,None,0.0,,1922953.25,31.94,12.14782713462255,way,0.7911253172691536,0.2088745527224856,0.0,1.3000836083768548e-07,3
NonResidential,Mixed Use Property,NORTHWEST,1972,1.0,0,66704,Other - Education,Distribution Center,18500.0,Non-Refrigerated Warehouse,18500.0,,600516.875,19.77,9.993171449895847,avenue,0.437471469890001,0.5625287382640163,0.0,-2.0815401732049578e-07,1
Nonresidential COS,Warehouse,NORTHWEST,1969,1.0,0,25658,Non-Refrigerated Warehouse,Office,6804.0,None,0.0,,1063960.125,18.87,10.401778120148755,street,0.7666010979499819,0.23339878456441213,0.0,1.1748560595727214e-07,1
NonResidential,Small- and Mid-Sized Office,EAST,1907,1.0,0,36000,Office,Other,8400.0,None,0.0,95.0,1046187.625,18.04,1.3799446552629164,avenue,0.777351003363283,0.22264935508102573,0.0,-3.5844430868698145e-07,2
NonResidential,Mixed Use Property,EAST,1913,1.0,0,36000,Parking,Retail Store,18000.0,None,0.0,59.0,1162163.125,26.52,1.543681185067923,avenue,0.656569618830403,0.3434302736115466,0.0,1.0755805042428961e-07,1
NonResidential,Warehouse,EAST,1915,1.0,0,43200,Non-Refrigerated Warehouse,None,0.0,None,0.0,38.0,1929851.5,49.18,1.5782452145084735,avenue,0.5987999594787474,0.40119978143396007,0.0,2.590872924678401e-07,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1913,1.0,12870,40970,Office,Parking,10400.0,None,0.0,71.0,2912454.75,46.85,1.5296619552225474,avenue,0.8024835407314054,0.19751620175386417,0.0,2.5751473048637065e-07,4
NonResidential,Retail Store,GREATER DUWAMISH,1975,1.0,0,43794,Retail Store,Office,9756.0,None,0.0,88.0,1164537.75,23.5,2.254042170926013,avenue,0.7136599908418598,0.2863402238355949,0.0,-2.1467745463811713e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1968,1.0,0,48280,Non-Refrigerated Warehouse,Office,7500.0,None,0.0,18.0,2701833.75,78.57,3.7030945559526414,avenue,0.5208170191818797,0.47918307334786975,0.0,-9.252974947107682e-08,1
NonResidential,Distribution Center,GREATER DUWAMISH,1954,1.0,0,36040,Distribution Center,Office,4564.0,None,0.0,,363808.1875,7.74,3.9355347531254536,avenue,0.6900092098669439,0.3099902747515818,0.0,5.153814742006047e-07,1
NonResidential,Supermarket / Grocery Store,NORTHEAST,1965,1.0,0,32822,Supermarket/Grocery Store,Parking,0.0,None,0.0,42.0,8839812.0,219.93,9.048859518039574,avenue,0.6118570168686845,0.3881428700067377,0.0,1.131245777625135e-07,1
SPS-District K-12,K-12 School,NORTHEAST,1948,1.0,0,64314,K-12 School,None,0.0,None,0.0,86.0,2936336.25,108.05,9.304660292236505,avenue,0.35353239943143433,0.6464675154284527,0.0,8.514011295538785e-08,1
NonResidential,Worship Facility,NORTHEAST,1950,1.0,0,20385,Worship Facility,None,0.0,None,0.0,65.0,809291.8125,34.04,8.80957521089906,street,0.23954029560876103,0.7604599360752831,0.0,-2.316840441283965e-07,2
NonResidential,Worship Facility,NORTHEAST,1946,1.0,0,24295,Worship Facility,None,0.0,None,0.0,53.0,216115.0,1.51,9.147055057871832,street,1.0,0.0,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,NORTHEAST,1967,1.0,0,20317,Office,None,0.0,None,0.0,83.0,620994.3125,4.33,7.866920120259948,street,0.9999994967747793,0.0,0.0,5.032252207623882e-07,2
NonResidential,Supermarket / Grocery Store,NORTHEAST,1973,1.0,0,24377,Supermarket/Grocery Store,None,0.0,None,0.0,6.0,9851260.0,260.32,7.782409757936746,avenue,0.5783618542196632,0.4216381457803367,0.0,0.0,1
NonResidential,Other,NORTHWEST,1986,1.0,0,33392,Movie Theater,None,0.0,None,0.0,,2786648.75,19.43,10.488446958582044,avenue,0.9999997308595135,0.0,0.0,2.6914048639965836e-07,1
NonResidential,Supermarket / Grocery Store,NORTHWEST,1986,1.0,0,45155,Supermarket/Grocery Store,None,0.0,None,0.0,6.0,6674179.5,158.63,10.525531954349503,avenue,0.6359514304342578,0.3640486444813179,0.0,-7.491557576478127e-08,1
NonResidential,Warehouse,GREATER DUWAMISH,1966,1.0,0,32000,Non-Refrigerated Warehouse,None,0.0,None,0.0,3.0,2186148.5,41.77,8.474839403113334,avenue,0.7370107748856036,0.26298899640166257,0.0,2.2871273383304015e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1970,1.0,0,44000,Non-Refrigerated Warehouse,None,0.0,None,0.0,15.0,4302455.5,175.53,8.474839403113334,street,0.2668529633833517,0.7331471528293553,0.0,-1.1621270690655603e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1973,1.0,0,36000,Non-Refrigerated Warehouse,None,0.0,None,0.0,44.0,2771820.5,124.4,8.474839403113334,avenue,0.17834776819061696,0.8216524121962443,0.0,-1.8038686127041777e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1979,1.0,0,31360,Non-Refrigerated Warehouse,Retail Store,1460.0,None,0.0,,1356972.25,43.18,9.160500620886355,street,0.4614759071160077,0.5385239086503059,0.0,1.8423368642947562e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1979,1.0,0,33320,Non-Refrigerated Warehouse,Office,1200.0,None,0.0,,2339234.0,64.75,9.160500620886355,street,0.5511346876798131,0.44886531232018684,0.0,0.0,1
NonResidential,Warehouse,GREATER DUWAMISH,1979,1.0,0,48020,Non-Refrigerated Warehouse,None,0.0,None,0.0,71.0,2373568.25,59.14,9.160500620886355,street,0.6111086125288371,0.38889128214450963,0.0,1.0532665323611402e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1979,1.0,0,27420,Non-Refrigerated Warehouse,None,0.0,None,0.0,55.0,1176342.25,39.05,9.160500620886355,street,0.43162863528875206,0.5683711521880643,0.0,2.1252318362279345e-07,1
NonResidential,K-12 School,CENTRAL,1929,1.0,0,24152,K-12 School,None,0.0,None,0.0,100.0,161363.4063,1.12,2.7214453147450506,avenue,0.9999974820809171,0.0,0.0,2.5179190828867305e-06,2
NonResidential,K-12 School,NORTHEAST,1949,1.0,0,43645,K-12 School,None,0.0,None,0.0,71.0,2053956.375,85.15,10.204995558387333,street,0.25262464496111803,0.7473756593296681,0.0,-3.0429078611759705e-07,2
NonResidential,Retail Store,NORTHEAST,1952,1.0,0,26853,Retail Store,None,0.0,None,0.0,68.0,1399062.75,21.46,9.841901353824635,avenue,0.8186480556358177,0.18135212305523823,0.0,-1.7869105585149772e-07,1
NonResidential,Other,GREATER DUWAMISH,1909,1.0,0,44775,Other,None,0.0,None,0.0,,950695.625,29.88,1.6004530501780145,avenue,0.46981387970518956,0.5301865147428232,0.0,-3.9444801273804117e-07,4
NonResidential,Other,GREATER DUWAMISH,1916,2.0,0,27760,Other,Office,12000.0,Retail Store,6000.0,,2833624.5,112.82,3.641860799161427,avenue,0.28813662501859366,0.7118631985289512,0.0,1.7645245515063833e-07,1
NonResidential,Other,GREATER DUWAMISH,1937,1.0,0,20975,Other - Entertainment/Public Assembly,Other,6600.0,Fast Food Restaurant,1070.0,,347437.6875,6.46,3.6936358153302042,avenue,0.7479959985630517,0.25200490087880867,0.0,-8.994418603479797e-07,1
NonResidential,Other,GREATER DUWAMISH,1918,1.0,0,26075,Other,None,0.0,None,0.0,,1608508.75,17.6,3.5158640687704756,avenue,0.9139415623321913,0.08605859309127165,0.0,-1.5542346288138004e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1992,1.0,0,29394,Non-Refrigerated Warehouse,Office,16902.0,None,0.0,60.0,1486681.75,26.27,3.2306013040367505,street,0.7681186642669152,0.23188150389281365,0.0,-1.6815972887270594e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1926,1.0,0,20400,Non-Refrigerated Warehouse,Office,5400.0,None,0.0,69.0,438557.0,12.17,3.159450337358778,avenue,0.5496890940060243,0.4503109059939757,0.0,0.0,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1926,1.0,0,20460,Office,None,0.0,None,0.0,16.0,903541.875,6.3,3.2121347781754177,avenue,1.000000138344446,0.0,0.0,-1.383444458509463e-07,1
NonResidential,Self-Storage Facility,GREATER DUWAMISH,1925,1.0,0,25821,Self-Storage Facility,None,0.0,None,0.0,,209698.7031,1.46,2.9070263823505478,avenue,1.0000014158408974,0.0,0.0,-1.4158408974282087e-06,2
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1955,1.0,0,21870,Refrigerated Warehouse,None,0.0,None,0.0,45.0,1074350.375,7.49,2.8588901337029435,avenue,0.99999965095186,0.0,0.0,3.4904813990501e-07,2
NonResidential,Warehouse,GREATER DUWAMISH,1988,3.0,0,51664,Non-Refrigerated Warehouse,None,0.0,None,0.0,,3528086.75,66.77,3.0237120114747884,avenue,0.7409123372604146,0.25908773359952103,0.0,-7.085993562941728e-08,1
NonResidential,Medical Office,DELRIDGE,1970,1.0,0,43615,Medical Office,None,0.0,None,0.0,89.0,3133849.5,106.35,8.489178908604417,street,0.41560834366806704,0.584391815880118,0.0,-1.5954818506759818e-07,1
NonResidential,Small- and Mid-Sized Office,DELRIDGE,1970,1.0,0,36879,Office,None,0.0,None,0.0,26.0,1144267.5,7.98,8.489178908604417,street,0.9999995630392369,0.0,0.0,4.369607631082767e-07,3
Nonresidential COS,Other,DELRIDGE,2002,1.0,0,28531,Other,Parking,1100.0,None,0.0,,3494929.5,92.7,8.239041056454147,street,0.5761953138110512,0.4238045431245466,0.0,1.4306440230053281e-07,2
NonResidential,Warehouse,DELRIDGE,1982,1.0,0,36600,Non-Refrigerated Warehouse,None,0.0,None,0.0,80.0,308400.4063,2.15,7.94418118675125,way,0.999998682556859,0.0,0.0,1.3174431410380119e-06,2
NonResidential,Mixed Use Property,SOUTHWEST,2004,1.0,0,35176,Office,Other,14452.0,None,0.0,,1011965.375,7.05,4.677605902467507,avenue,0.9999996294339616,0.0,0.0,3.7056603838841817e-07,5
SPS-District K-12,K-12 School,NORTH,1959,1.0,0,36701,K-12 School,None,0.0,None,0.0,87.0,1564891.75,47.98,10.313588431231913,avenue,0.48656336772176095,0.5134367920336982,0.0,-1.597554591236103e-07,1
NonResidential,University,LAKE UNION,1940,1.0,15243,26050,College/University,Medical Office,15000.0,None,0.0,,2839882.25,61.68,4.975495371308752,street,0.6803415881063378,0.31965832386184323,0.0,8.803181892488677e-08,2
NonResidential,Warehouse,GREATER DUWAMISH,1941,1.0,0,48890,Non-Refrigerated Warehouse,Office,18000.0,None,0.0,49.0,2100216.5,61.6,5.631634708781926,avenue,0.5153611544333644,0.4846386074959415,0.0,2.380706941403422e-07,1
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,2000,1.0,0,43473,Office,None,0.0,None,0.0,3.0,4416909.5,30.79,5.6972670149764495,avenue,0.9999998867986768,0.0,0.0,1.1320132323290754e-07,3
NonResidential,Retail Store,DELRIDGE,1990,1.0,0,40265,Retail Store,None,0.0,None,0.0,19.0,3740373.75,35.48,9.74501439224309,street,0.9455271682408743,0.054472631244404386,0.0,2.0051472128955028e-07,1
NonResidential,Retail Store,DELRIDGE,2005,1.0,0,26208,Retail Store,None,0.0,None,0.0,79.0,1608884.25,37.61,9.74501439224309,street,0.6444012364469351,0.35559860816587646,0.0,1.5538718835739738e-07,1
Nonresidential COS,Other,DELRIDGE,1975,1.0,0,27227,Other - Recreation,Fitness Center/Health Club/Gym,8508.0,Pre-school/Daycare,715.0,,8054334.0,286.89,9.210588139330417,street,0.37909242402910037,0.6209075759708996,0.0,0.0,2
NonResidential,Mixed Use Property,BALLARD,1926,1.0,0,42172,Other - Education,Other - Entertainment/Public Assembly,11400.0,Social/Meeting Hall,9100.0,,3275779.25,152.14,10.382624994455869,avenue,0.14448623178744416,0.855513691894837,0.0,7.631771890611981e-08,1
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1910,1.0,0,32250,Office,None,0.0,None,0.0,92.0,796042.375,11.44,1.2559608016839352,avenue,0.8397530345039735,0.1602464944155768,0.0,4.7108044970595945e-07,5
NonResidential,Retail Store,NORTHWEST,1953,1.0,0,51000,Retail Store,None,0.0,None,0.0,95.0,1298039.875,14.17,9.350476619153008,street,0.9144719071130231,0.08552818918602173,0.0,-9.629904474236588e-08,1
NonResidential,Mixed Use Property,GREATER DUWAMISH,1916,1.0,0,27000,Other,Other - Entertainment/Public Assembly,9000.0,Self-Storage Facility,9000.0,,229856.4063,1.6,2.5917971759399188,avenue,1.0000025829169157,0.0,0.0,-2.582916915627533e-06,1
NonResidential,Other,GREATER DUWAMISH,1935,1.0,0,20747,Other - Entertainment/Public Assembly,Restaurant,5120.0,Office,3812.0,,1001964.0,17.45,2.220590031698297,avenue,0.7735986522469869,0.22640134775301307,0.0,0.0,2
NonResidential,Warehouse,GREATER DUWAMISH,1928,1.0,0,40800,Non-Refrigerated Warehouse,Office,4800.0,None,0.0,,817255.875,27.83,2.092325799291312,avenue,0.4129514517102737,0.5870487012405998,0.0,-1.529508735559717e-07,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1920,1.0,0,20150,Office,None,0.0,None,0.0,80.0,576174.125,4.02,1.4218602131662412,avenue,0.9999997830516947,0.0,0.0,2.1694830534085507e-07,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1909,1.0,0,36000,Office,None,0.0,None,0.0,40.0,1682454.875,11.73,1.2784939421744193,avenue,1.0000000742961976,0.0,0.0,-7.42961976914834e-08,7
NonResidential,Warehouse,GREATER DUWAMISH,1938,1.0,0,41276,Non-Refrigerated Warehouse,Retail Store,13284.0,Office,3692.0,,2502081.0,96.62,1.8880737197799222,avenue,0.3141389107706745,0.6858610892293255,0.0,0.0,2
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1937,1.0,0,24430,Refrigerated Warehouse,Other,8690.0,None,0.0,,1232822.875,23.62,1.9776538621755462,street,0.7358770009844278,0.2641231004088888,0.0,-1.0139331653786843e-07,2
NonResidential,Other,GREATER DUWAMISH,1910,1.0,0,27690,Other,Parking,0.0,None,0.0,,16808.90039,0.12,2.214668505792817,avenue,1.0000059260271457,0.0,0.0,-5.926027145736515e-06,3
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1927,1.0,0,22580,Office,None,0.0,None,0.0,90.0,928584.875,9.65,2.327565419123884,avenue,0.925916438171578,0.07408369644185729,0.0,-1.3461343530929255e-07,1
NonResidential,Warehouse,CENTRAL,1926,1.0,0,20000,Non-Refrigerated Warehouse,None,0.0,None,0.0,18.0,743528.125,33.52,1.6170806161381204,avenue,0.17385219960576476,0.8261476322768557,0.0,1.681173795544049e-07,1
NonResidential,Warehouse,CENTRAL,1954,1.0,0,42000,Non-Refrigerated Warehouse,Office,4000.0,None,0.0,,2070005.625,82.07,1.6809963170328854,street,0.2918243277720562,0.7081758533868718,0.0,-1.8115892801015938e-07,1
NonResidential,Self-Storage Facility,CENTRAL,1962,1.0,0,24248,Self-Storage Facility,Parking,3230.0,None,0.0,,111969.7031,0.79,1.5749344400962624,avenue,0.9980378343970084,0.001964817213130576,0.0,-2.651610139003641e-06,1
NonResidential,Senior Care Community,NORTH,2009,1.0,0,244500,Senior Care Community,None,0.0,None,0.0,100.0,11019641.0,292.8,10.500318808675711,street,0.5752105717418562,0.4247893375110859,0.0,9.074705791232219e-08,6
NonResidential,Warehouse,GREATER DUWAMISH,1932,1.0,0,24617,Non-Refrigerated Warehouse,None,0.0,None,0.0,,106918.0,0.75,5.752051245454299,way,1.0,0.0,0.0,0.0,1
NonResidential,Other,GREATER DUWAMISH,2009,1.0,84710,42355,Parking,Office,42355.0,None,0.0,,3245111.5,22.62,5.5822123899932405,street,0.9999998459220892,0.0,0.0,1.54077910728183e-07,3
NonResidential,Retail Store,GREATER DUWAMISH,1964,1.0,0,37247,Retail Store,None,0.0,None,0.0,69.0,1748644.5,58.36,5.584289564687524,avenue,0.42775875828391646,0.5722409557803201,0.0,2.8593576338701207e-07,1
NonResidential,Retail Store,BALLARD,1993,1.0,0,25384,Retail Store,None,0.0,None,0.0,11.0,3027867.5,77.23,9.912823941634242,avenue,0.5982784913804848,0.40172134348679395,0.0,1.6513272129642397e-07,1
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1910,1.0,0,49052,Office,Retail Store,10057.0,None,0.0,96.0,1441445.625,10.05,2.576437649763622,avenue,0.9999995664075084,0.0,0.0,4.335924915655421e-07,3
NonResidential,Warehouse,GREATER DUWAMISH,1900,1.0,0,52110,Non-Refrigerated Warehouse,None,0.0,None,0.0,34.0,586589.1875,25.15,2.7364733910822148,avenue,0.22183156930419895,0.7781681110513139,0.0,3.19644487139477e-07,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1910,1.0,0,20970,Office,Parking,0.0,None,0.0,100.0,204499.0938,5.43,2.7654299983452253,avenue,0.5754548727491721,0.4245446685690888,0.0,4.5868173916756433e-07,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1937,1.0,0,39036,Office,Other,13611.0,None,0.0,,1528295.75,39.25,3.538494855096222,street,0.5944811401850721,0.4055190233958316,0.0,-1.6358090376159195e-07,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1923,1.0,0,26310,Office,Non-Refrigerated Warehouse,8874.0,Social/Meeting Hall,1000.0,96.0,771512.6875,14.99,3.6134372675110646,avenue,0.7298596758332636,0.2701407292151628,0.0,-4.050484263747121e-07,1
NonResidential,Retail Store,SOUTHEAST,1966,1.0,0,37883,Retail Store,Supermarket/Grocery Store,24813.0,None,0.0,88.0,12434593.0,413.1,7.767038533396788,way,0.43105351337192943,0.5689464062072639,0.0,8.042080669628672e-08,1
NonResidential,K-12 School,DELRIDGE,1962,1.0,0,29874,K-12 School,None,0.0,None,0.0,95.0,1274049.75,54.27,8.215799366975432,street,0.2278082154955095,0.772191980729167,0.0,-1.9622467646965906e-07,3
NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,1965,1.0,0,20140,Worship Facility,Parking,0.0,None,0.0,35.0,992794.6875,47.08,5.827522926240852,avenue,0.12327825837605522,0.8767220563919466,0.0,-3.147680018181e-07,1
NonResidential,Self-Storage Facility,NORTHWEST,1990,1.0,31389,40485,Self-Storage Facility,None,0.0,None,0.0,,1242811.75,44.97,10.678587886754272,avenue,0.36688742281363207,0.6331127783431401,0.0,-2.0115677213383282e-07,2
NonResidential,Small- and Mid-Sized Office,CENTRAL,1971,1.0,0,39953,Office,None,0.0,None,0.0,93.0,1508561.875,28.05,2.7007854600063874,avenue,0.748095930768501,0.2519041520918723,0.0,-8.286037322797913e-08,2
NonResidential,Retail Store,CENTRAL,1998,1.0,0,21200,Retail Store,Office,7032.0,None,0.0,15.0,1676426.5,11.69,2.72126617972779,avenue,0.9999997017465424,0.0,0.0,2.9825345757777034e-07,2
NonResidential,Supermarket / Grocery Store,CENTRAL,1980,1.0,0,30630,Supermarket/Grocery Store,Other,2442.0,None,0.0,27.0,6058494.0,42.24,2.7559551003957585,street,0.9999998349424791,0.0,0.0,1.6505752089545687e-07,1
NonResidential,Retail Store,CENTRAL,1980,1.0,0,23421,Retail Store,Bank Branch,4150.0,None,0.0,25.0,1896626.375,13.22,2.7559551003957585,street,0.9999998022805098,0.0,0.0,1.9771949021852024e-07,2
SPS-District K-12,K-12 School,BALLARD,1931,1.0,0,117116,K-12 School,None,0.0,None,0.0,83.0,5722325.5,256.31,8.316621976975593,street,0.1802847461228831,0.8197151665000532,0.0,8.737706374794654e-08,3
NonResidential,Worship Facility,BALLARD,1928,1.0,0,24120,Worship Facility,None,0.0,None,0.0,66.0,893053.1875,31.54,8.371596173660675,street,0.3855335883899972,0.6144662016561023,0.0,2.0995390042208434e-07,2
NonResidential,Worship Facility,BALLARD,1929,1.0,0,35736,Worship Facility,Office,6766.0,None,0.0,88.0,1148202.25,51.15,8.467416602410708,avenue,0.1855909967081148,0.8144087855602095,0.0,2.1773167575660124e-07,3
NonResidential,Warehouse,GREATER DUWAMISH,1941,1.0,0,51050,Non-Refrigerated Warehouse,None,0.0,None,0.0,10.0,1206165.75,27.75,3.868900899915478,street,0.6525255753614294,0.3474746319069332,0.0,-2.0726836257786294e-07,1
NonResidential,Retail Store,GREATER DUWAMISH,1954,1.0,0,21900,Retail Store,None,0.0,None,0.0,40.0,1302192.875,42.66,4.152702482523128,avenue,0.44097691749388507,0.5590231784980393,0.0,-9.59919243913848e-08,2
NonResidential,Distribution Center,GREATER DUWAMISH,1952,1.0,0,16300,Distribution Center,None,0.0,None,0.0,100.0,150167.7969,1.6,3.95150329435864,way,0.9201639955603558,0.07983735692669006,0.0,-1.3524870458651877e-06,1
NonResidential,Warehouse,GREATER DUWAMISH,1964,1.0,0,33462,Non-Refrigerated Warehouse,None,0.0,None,0.0,1.0,1386445.375,9.67,3.8242889429258624,avenue,0.9999997295241437,0.0,0.0,2.704758562882436e-07,1
NonResidential,Mixed Use Property,GREATER DUWAMISH,1952,1.0,0,35310,Other,Non-Refrigerated Warehouse,9875.0,Refrigerated Warehouse,8877.0,,1331469.75,44.68,3.6421820985983624,street,0.42376854599963687,0.5762316417627963,0.0,-1.8776243320586142e-07,1
NonResidential,Other,GREATER DUWAMISH,1962,1.0,0,36140,Other,None,0.0,None,0.0,,4653535.0,32.44,7.50116914200998,way,0.9999997851095995,0.0,0.0,2.1489040052347301e-07,3
NonResidential,Other,DOWNTOWN,1991,1.0,21384,26579,Other - Mall,Parking,6000.0,None,0.0,,8163413.0,298.91,1.7583752346573955,street,0.35749397954017514,0.6425060204598249,0.0,0.0,2
NonResidential,Warehouse,DOWNTOWN,1930,1.0,0,23903,Non-Refrigerated Warehouse,Worship Facility,4500.0,None,0.0,65.0,415364.5938,14.37,1.6820460331402871,street,0.40145212781494427,0.5985488501210813,0.0,-9.779360255783288e-07,1
NonResidential,Self-Storage Facility,NORTHEAST,1947,1.0,0,22522,Self-Storage Facility,None,0.0,None,0.0,,561473.875,23.52,8.075901436765703,way,0.2433042855288681,0.7566959370994777,0.0,-2.2262834579792336e-07,3
NonResidential,Self-Storage Facility,NORTHEAST,1996,1.0,0,38959,Self-Storage Facility,None,0.0,None,0.0,,905750.375,23.84,8.058590694889954,way,0.5806379047869563,0.41936168119168593,0.0,4.140213577057586e-07,4
NonResidential,Warehouse,GREATER DUWAMISH,1928,1.0,0,25955,Non-Refrigerated Warehouse,Other - Services,8745.0,Office,3060.0,,1218112.0,8.49,3.2989066992771376,avenue,1.0,0.0,0.0,0.0,2
Campus,K-12 School,EAST,1923,1.0,0,46100,K-12 School,Parking,0.0,None,0.0,75.0,2177064.75,78.19,0.850747524537255,avenue,0.5041342936630617,0.24401525035027094,0.2518504272782883,2.870837902271855e-08,4
NonResidential,Worship Facility,NORTHWEST,1951,1.0,0,21936,Worship Facility,None,0.0,None,0.0,96.0,608755.375,28.78,11.349723791844324,avenue,0.1265040164943102,0.8734970101906697,0.0,-1.0266849799888831e-06,2
NonResidential,Other,NORTH,1960,1.0,0,25406,"Personal Services (Health/Beauty, Dry Cleaning, etc)",None,0.0,None,0.0,,2442220.0,41.96,12.438233689121187,avenue,0.7787410634586565,0.22125893654134354,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,SOUTHEAST,1967,1.0,0,23250,Office,None,0.0,None,0.0,55.0,904236.0,6.3,6.492643469587202,avenue,1.0,0.0,0.0,0.0,2
NonResidential,Warehouse,GREATER DUWAMISH,1960,1.0,0,30000,Non-Refrigerated Warehouse,Parking,0.0,None,0.0,32.0,2794837.0,120.72,5.362003643353659,avenue,0.2149513549448501,0.7850486450551499,0.0,0.0,1
Nonresidential COS,Warehouse,GREATER DUWAMISH,1962,1.0,0,45036,Non-Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",14074.0,Office,6755.0,,1791697.75,49.53,4.848852745520067,way,0.5519574939467329,0.4480426455857301,0.0,-1.3953246299494432e-07,1
SPS-District K-12,K-12 School,SOUTHWEST,1962,1.0,0,51410,K-12 School,None,0.0,None,0.0,87.0,1968907.25,64.79,5.988984402417811,street,0.4378423615434399,0.5621575114825749,0.0,1.2697398518899251e-07,1
NonResidential,Mixed Use Property,DOWNTOWN,2009,1.0,112124,962428,Multifamily Housing,Hotel,303000.0,Parking,141450.0,65.0,26416770.0,449.59,0.6792464210032243,way,0.7822295458528806,0.21777034058289488,0.0,1.1356422454372734e-07,39
NonResidential,University,MAGNOLIA / QUEEN ANNE,1959,1.0,0,122679,College/University,Restaurant,2000.0,None,0.0,,16378152.0,588.25,5.093767820323503,street,0.3726498569557786,0.6273500819872718,0.0,6.105694952641788e-08,2
Campus,University,MAGNOLIA / QUEEN ANNE,1945,14.0,0,537000,College/University,None,0.0,None,0.0,,90609640.0,3768.66,5.093767820323503,avenue,0.249632345962306,0.7503675988559275,0.0,5.518176653168471e-08,2
NonResidential,Small- and Mid-Sized Office,NORTH,1980,1.0,0,23022,Office,None,0.0,None,0.0,78.0,1027230.875,14.64,11.531772425318913,way,0.8423072369198404,0.15769288476653312,0.0,-1.2168637357205603e-07,4
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1967,1.0,0,27263,Refrigerated Warehouse,Other,2700.0,Office,2500.0,,2470642.0,17.22,5.149421786160796,avenue,1.0,0.0,0.0,0.0,1
NonResidential,Warehouse,GREATER DUWAMISH,1962,1.0,0,31569,Non-Refrigerated Warehouse,None,0.0,None,0.0,12.0,3064039.5,125.59,4.9887544382604885,avenue,0.2627224616392837,0.7372773751774414,0.0,1.6318327488924343e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1956,1.0,0,22509,Non-Refrigerated Warehouse,None,0.0,None,0.0,57.0,177812.7969,1.24,4.941194388868105,avenue,1.0000011422125041,0.0,0.0,-1.1422125041291923e-06,1
NonResidential,Warehouse,GREATER DUWAMISH,1956,1.0,0,39984,Non-Refrigerated Warehouse,Office,8800.0,None,0.0,75.0,1073156.375,36.82,4.870491473427485,avenue,0.4074914059006545,0.5925082446628526,0.0,3.4943649288762787e-07,1
SPS-District K-12,K-12 School,EAST,1925,1.0,0,73769,K-12 School,None,0.0,None,0.0,92.0,2556131.0,94.85,2.2823484949459094,street,0.3468190793038385,0.6531809206961615,0.0,0.0,2
NonResidential,Worship Facility,EAST,1906,1.0,0,26440,Worship Facility,None,0.0,None,0.0,91.0,719905.1875,27.93,2.102473597811955,way,0.31028391499123625,0.6897158245577999,0.0,2.604509638986314e-07,1
